feature_name,feature_group,f_score,p_value,adhd_mean,control_mean,mean_difference,abs_mean_difference
central_alpha_rel_mean,region,3.113982008406344,0.08018858837186307,0.14171157159400102,0.12015870748602908,0.021552864107971942,0.021552864107971942
P4_psd_2hz_mean,psd_bin,3.1037207372186764,0.08068163582172562,5466.6728145056595,8933.659461218107,-3466.9866467124475,3466.9866467124475
Fp1_Fp2_std_mean_diff,asymmetry,3.065140378213199,0.08256524267085777,-12.438659542942244,10.682159113550677,-23.120818656492922,23.120818656492922
temporal_theta_rel_mean,region,3.052519402418261,0.08319182755276933,0.15877923430486204,0.1447613384647596,0.014017895840102435,0.014017895840102435
F3_kurtosis_mean,time_domain,3.049433439859526,0.08334582417582434,1.0155693951024092,1.3238840437255608,-0.3083146486231516,0.3083146486231516
C3_line_length_mean,time_domain,3.044043036027612,0.08361556627577679,21069.47201980151,19626.10692274305,1443.3650970584604,1443.3650970584604
C3_hjorth_complexity_std,hjorth,3.0145955140524654,0.08510612117384937,0.43020857956764214,0.5174880602414541,-0.08727948067381197,0.08727948067381197
F4_psd_22hz_mean,psd_bin,3.009538440320989,0.08536501131344389,134.36786284811916,96.55323276843468,37.81463007968448,37.81463007968448
Fp1_zero_crossing_rate_mean,time_domain,3.008255358689848,0.08543083405823422,0.13389503947243567,0.12333509364192802,0.01055994583050765,0.01055994583050765
C4_theta_rel_mean,frequency_band,3.000914636713506,0.0858084873423318,0.19662284536022465,0.17919400825415377,0.017428837106070877,0.017428837106070877
Cz_mean_std,time_domain,2.9987803028347253,0.08591863389949017,2.694905473862745e-15,3.1358174007849144e-15,-4.409119269221696e-16,4.409119269221696e-16
Fp1_alpha_rel_std,frequency_band,2.991162428846068,0.0863130345088337,0.039690119295733114,0.03552088218335084,0.004169237112382276,0.004169237112382276
T7_delta_abs_std,frequency_band,2.9894612719863987,0.08640137931683697,35715.35518086808,53948.29981013628,-18232.944629268204,18232.944629268204
P4_std_mean,time_domain,2.987152797928907,0.08652142196402783,144.5213239366138,164.69672783149466,-20.175403894880844,20.175403894880844
P4_rms_mean,time_domain,2.987152797928907,0.08652142196402783,144.5213239366138,164.69672783149466,-20.175403894880844,20.175403894880844
P4_delta_abs_std,frequency_band,2.983083473558597,0.08673347573780886,21206.331024862964,38028.80252004431,-16822.471495181344,16822.471495181344
F4_hjorth_complexity_std,hjorth,2.9821548099401256,0.08678194848936484,0.45904161108660707,0.5408258797585573,-0.08178426867195027,0.08178426867195027
F7_std_std,time_domain,2.971579962657002,0.08733601538702854,67.61642317767706,85.83275434720625,-18.216331169529184,18.216331169529184
F7_rms_std,time_domain,2.971579962657002,0.08733601538702854,67.61642317767706,85.83275434720625,-18.216331169529184,18.216331169529184
F7_kurtosis_std,time_domain,2.952003468745672,0.08837198909195822,3.4143406609517037,2.5233607022160993,0.8909799587356044,0.8909799587356044
P8_beta_alpha_ratio_std,band_ratio,2.949716663642264,0.08849388193764829,1.0552519667415383,0.8260380133439943,0.22921395339754402,0.22921395339754402
parietal_theta_rel_mean,region,2.9342284567966037,0.08932431841842713,0.18169168181471146,0.1682959714092062,0.013395710405505246,0.013395710405505246
T7_skew_std,time_domain,2.9192259916925924,0.09013687559224799,0.5823475376984885,0.6733410634614352,-0.09099352576294673,0.09099352576294673
Fp2_zero_crossing_rate_mean,time_domain,2.8888027522434907,0.09180969654337409,0.14141070644856296,0.13028466046018788,0.011126045988375077,0.011126045988375077
F8_hjorth_complexity_std,hjorth,2.887171382331337,0.09190035658899796,0.6046291322918114,0.6851271498884465,-0.08049801759663511,0.08049801759663511
T7_hjorth_activity_std,hjorth,2.885381068584266,0.0919999629479984,37202.142404509395,58738.33117843434,-21536.188773924943,21536.188773924943
P7_psd_20hz_mean,psd_bin,2.8701324735193485,0.09285316751684557,106.12034339420862,149.46251166885676,-43.342168274648145,43.342168274648145
T8_theta_beta_ratio_std,band_ratio,2.867057900226388,0.09302625170122955,1.2685899325951007,1.6330074987205685,-0.36441756612546783,0.36441756612546783
Fp1_theta_rel_mean,frequency_band,2.8586005367999645,0.09350419668678482,0.1694335105350085,0.15581956107398884,0.013613949461019653,0.013613949461019653
Cz_delta_abs_std,frequency_band,2.8582756440786494,0.09352261095762966,18819.33530262104,33510.55762818161,-14691.222325560571,14691.222325560571
P4_theta_abs_mean,frequency_band,2.8477968155299966,0.0941186767266271,3749.4992193915477,5127.494098124051,-1377.994878732503,1377.994878732503
P7_kurtosis_mean,time_domain,2.843437647388208,0.0943678699312375,1.139176640965676,1.4981414506287978,-0.3589648096631217,0.3589648096631217
P4_psd_6hz_mean,psd_bin,2.8220113553101056,0.09560332546755276,871.8064043912605,1213.0109629256267,-341.20455853436624,341.20455853436624
P4_theta_abs_std,frequency_band,2.81787342688191,0.09584396944981277,2514.1454657965846,5377.78166609978,-2863.636200303195,2863.636200303195
C4_delta_rel_std,frequency_band,2.8138179674860524,0.09608046560508914,0.12603144137223468,0.13458426456179037,-0.008552823189555692,0.008552823189555692
Cz_ptp_std,time_domain,2.813150670262976,0.09611944099785485,359.6657249961709,477.97575569311,-118.31003069693907,118.31003069693907
F3_psd_4hz_mean,psd_bin,2.7977275327696147,0.09702515067633198,2269.3437364201227,3125.542201199635,-856.1984647795125,856.1984647795125
P7_theta_abs_std,frequency_band,2.78489203672163,0.09778608557243512,2738.066304645901,5581.152204083222,-2843.0858994373216,2843.0858994373216
C3_hjorth_activity_std,hjorth,2.7725553370728178,0.09852366371340822,31186.20768497282,52765.505026033374,-21579.297341060555,21579.297341060555
O2_mean_std,time_domain,2.7647155227993325,0.09899557731102346,2.7805866240182093e-15,3.2945026726971573e-15,-5.139160486789481e-16,5.139160486789481e-16
C3_C4_theta_beta_ratio_mean_diff,asymmetry,2.764473361919041,0.09901019376596627,0.28747878339102106,0.7629871168681552,-0.47550833347713417,0.47550833347713417
F8_beta_rel_std,frequency_band,2.760026486219963,0.09927902467777835,0.04794106505890815,0.04299935735054983,0.00494170770835832,0.00494170770835832
F7_skew_mean,time_domain,2.750516084326778,0.09985667704980095,0.10934817600808427,0.04177891514391256,0.06756926086417171,0.06756926086417171
Cz_theta_alpha_ratio_mean,band_ratio,2.7355173586411015,0.1007752509616407,2.2234726004135896,2.536834989598347,-0.31336238918475745,0.31336238918475745
Fz_zero_crossing_rate_std,time_domain,2.694244079501454,0.10335159973730482,0.017877142268902784,0.019078465257963136,-0.0012013229890603522,0.0012013229890603522
C3_delta_abs_std,frequency_band,2.689045979224685,0.10368121376180882,27716.014610612405,45521.992875227945,-17805.97826461554,17805.97826461554
T7_theta_rel_mean,frequency_band,2.677469861390419,0.10441945562513191,0.16785441827177475,0.15121377756508989,0.01664064070668486,0.01664064070668486
P4_beta_alpha_ratio_std,band_ratio,2.6731420138826487,0.10469694986200577,0.36071882927202803,0.32079327468766905,0.03992555458435898,0.03992555458435898
F3_hjorth_activity_std,hjorth,2.6383736376477724,0.10695616320280767,30634.773292779966,51440.10223807615,-20805.328945296184,20805.328945296184
P8_mean_std,time_domain,2.606881070463147,0.10904932143338521,2.318991691981013e-15,2.7859759319515972e-15,-4.669842399705841e-16,4.669842399705841e-16
Fz_hjorth_activity_std,hjorth,2.604000048404328,0.10924307117403322,34774.34758622778,54687.61331744116,-19913.26573121338,19913.26573121338
P4_theta_rel_mean,frequency_band,2.5901217543121553,0.11018177295000478,0.19160715569855888,0.17802284190639756,0.013584313792161323,0.013584313792161323
F4_mean_std,time_domain,2.561307863677478,0.11215950197859226,2.813079453823233e-15,3.196012640007273e-15,-3.829331861840399e-16,3.829331861840399e-16
C3_kurtosis_mean,time_domain,2.551042296215185,0.11287364063104188,0.8588329893175087,1.1638323630207466,-0.3049993737032378,0.3049993737032378
F3_psd_24hz_mean,psd_bin,2.546939233339041,0.1131604928117145,75.41086932627482,62.06946939528382,13.341399930991003,13.341399930991003
Fz_skew_std,time_domain,2.5463217388919306,0.11320373324526299,0.4632514466648717,0.5304506158609347,-0.06719916919606295,0.06719916919606295
F4_hjorth_activity_std,hjorth,2.5385927643900312,0.11374652130417402,30084.977473104187,50107.4965208041,-20022.519047699916,20022.519047699916
T8_alpha_rel_mean,frequency_band,2.5369447142948958,0.11386263521369147,0.09732405458219424,0.0820711882583724,0.015252866323821848,0.015252866323821848
Pz_psd_6hz_mean,psd_bin,2.535630040757005,0.11395535579542093,1014.6755814171756,1284.80697895412,-270.1313975369444,270.1313975369444
F3_line_length_mean,time_domain,2.53541957581599,0.11397020717391525,20906.80596354503,19571.91754596929,1334.8884175757412,1334.8884175757412
Cz_hjorth_activity_mean,hjorth,2.533114552504341,0.1141330016965548,27863.775605646675,39668.787938003,-11805.012332356324,11805.012332356324
Fp2_theta_alpha_ratio_mean,band_ratio,2.5123270163406897,0.1156129247183102,3.3406254766322383,2.9710425996742216,0.3695828769580167,0.3695828769580167
P7_psd_4hz_std,psd_bin,2.497452732608367,0.11668502154670903,2018.0019330887235,3751.0480910029755,-1733.046157914252,1733.046157914252
O2_zero_crossing_rate_mean,time_domain,2.495013012370805,0.11686192820389368,0.15613360526964573,0.14498678205666934,0.011146823212976387,0.011146823212976387
Cz_delta_abs_mean,frequency_band,2.4910702567852483,0.11714845571572616,15337.051653308818,24364.816535615348,-9027.76488230653,9027.76488230653
P3_psd_4hz_mean,psd_bin,2.488034050641354,0.1173696379517141,2151.6612060709786,3321.8261548712926,-1170.164948800314,1170.164948800314
C4_hjorth_activity_mean,hjorth,2.4775215695272936,0.11813906948670154,29125.184833518313,41558.40670853691,-12433.221875018597,12433.221875018597
Fz_mean_std,time_domain,2.476973577044642,0.1181793327236664,2.8699104565523328e-15,3.2463603683980228e-15,-3.7644991184569e-16,3.7644991184569e-16
Pz_beta_alpha_ratio_std,band_ratio,2.476201155478582,0.11823611175491915,0.328730927225908,0.2899514944576295,0.0387794327682785,0.0387794327682785
Cz_alpha_rel_mean,frequency_band,2.4759611411255764,0.11825376090406889,0.1367421659903574,0.11813277259238314,0.018609393397974267,0.018609393397974267
Cz_theta_beta_ratio_std,band_ratio,2.4727805210594025,0.11848792234482511,1.5614327505092809,1.9691906687948817,-0.4077579182856008,0.4077579182856008
P7_beta_alpha_ratio_std,band_ratio,2.4696397446348017,0.11871965977041718,0.8757159264649087,0.7168567334987297,0.158859192966179,0.158859192966179
F7_zero_crossing_rate_std,time_domain,2.46739041045604,0.1188859352375754,0.025359433196595338,0.023227288571620913,0.0021321446249744254,0.0021321446249744254
C4_delta_abs_mean,frequency_band,2.451178241983989,0.12009211425950363,17185.022452237972,26983.27892627912,-9798.256474041147,9798.256474041147
Fp1_delta_abs_mean,frequency_band,2.4389413780571587,0.1210116129982741,34620.778409322906,47633.368494113914,-13012.590084791009,13012.590084791009
C4_theta_beta_ratio_mean,band_ratio,2.4357695432355375,0.12125123602376185,3.0811459766472216,3.5797080308611937,-0.49856205421397215,0.49856205421397215
P7_psd_16hz_mean,psd_bin,2.4349036778331654,0.12131674207389379,135.47619422051383,182.2133321346366,-46.73713791412277,46.73713791412277
F4_psd_6hz_std,psd_bin,2.421017102110025,0.12237275624869352,932.1561217860759,1634.871345618751,-702.7152238326752,702.7152238326752
F3_gamma_rel_std,frequency_band,2.4170207291479544,0.12267857123314806,0.004131417046581178,0.003507038508405819,0.0006243785381753594,0.0006243785381753594
P3_P4_hjorth_mobility_mean_diff,asymmetry,2.401589755839127,0.12386747543179628,0.02584005679026827,0.0037655972515622757,0.022074459538705994,0.022074459538705994
F3_F4_std_mean_diff,asymmetry,2.4011926678765434,0.12389824000009408,-9.05261117237084,9.878427844794324,-18.931039017165162,18.931039017165162
Fp2_mean_mean,time_domain,2.3981806097950473,0.12413188021909327,-6.524465864695317e-17,9.874854844274947e-17,-1.6399320708970264e-16,1.6399320708970264e-16
C3_psd_2hz_std,psd_bin,2.379204730499272,0.12561524143397856,11110.86646916439,17233.377449788844,-6122.5109806244545,6122.5109806244545
O2_theta_beta_ratio_std,band_ratio,2.363047730622426,0.12689397079444228,0.7680182278546679,0.9680080555710259,-0.19998982771635798,0.19998982771635798
F8_theta_beta_ratio_mean,band_ratio,2.3492246921268642,0.12799961731744003,2.3421742878703293,2.7074549257426948,-0.3652806378723654,0.3652806378723654
F8_hjorth_mobility_std,hjorth,2.3479166653297305,0.12810480146732942,0.08096094787890463,0.07530813707018501,0.005652810808719627,0.005652810808719627
P4_psd_4hz_mean,psd_bin,2.3378586390065403,0.1289168723788571,1932.0997928292288,2742.288172315238,-810.1883794860094,810.1883794860094
Fp1_hjorth_mobility_mean,hjorth,2.3344283689963286,0.129195152900059,0.3713696606664117,0.34470812852768107,0.026661532138730626,0.026661532138730626
T7_ptp_std,time_domain,2.3275648040317876,0.12975399475855717,520.4744857545627,639.6142673113359,-119.13978155677319,119.13978155677319
T7_zero_crossing_rate_std,time_domain,2.323315777454121,0.13010132281099313,0.023291239549867216,0.021680634740556627,0.0016106048093105889,0.0016106048093105889
C4_psd_6hz_std,psd_bin,2.3191916813289035,0.13043944187266893,932.9671639021838,1670.1247694369897,-737.157605534806,737.157605534806
Cz_psd_26hz_std,psd_bin,2.3183722235994075,0.13050674411053878,39.50436788097183,139.92502653886675,-100.42065865789492,100.42065865789492
C4_hjorth_activity_std,hjorth,2.30996616083646,0.1311994031736082,31273.494172612303,51842.688729114394,-20569.19455650209,20569.19455650209
F3_ptp_std,time_domain,2.306412246918133,0.13149349267343807,416.7907939065029,529.6846913745451,-112.89389746804216,112.89389746804216
F4_beta_alpha_ratio_mean,band_ratio,2.300981198299028,0.13194435564391427,1.168679743545976,1.0318041821112913,0.1368755614346846,0.1368755614346846
P3_alpha_rel_std,frequency_band,2.2912373578476397,0.13275763186123368,0.05512984698771622,0.04914286504831603,0.005986981939400185,0.005986981939400185
O1_gamma_rel_std,frequency_band,2.2849922118619723,0.13328186533992203,0.011658579237298116,0.009314286830627735,0.002344292406670381,0.002344292406670381
F4_beta_rel_std,frequency_band,2.281480341432795,0.13357768834825431,0.03916542952173113,0.03464891763928639,0.004516511882444743,0.004516511882444743
F8_beta_alpha_ratio_mean,band_ratio,2.2795140721438862,0.13374364150521184,1.5119167059953706,1.3368015783904537,0.175115127604917,0.175115127604917
C4_std_std,time_domain,2.2746794375173534,0.1341526770405089,50.573767496654625,65.74038388399248,-15.166616387337854,15.166616387337854
C4_rms_std,time_domain,2.2746794375173534,0.1341526770405089,50.573767496654625,65.74038388399248,-15.166616387337854,15.166616387337854
P7_psd_18hz_mean,psd_bin,2.2743478714657646,0.13418078107449502,120.73748894320843,154.04939285793407,-33.31190391472563,33.31190391472563
F4_psd_24hz_mean,psd_bin,2.2712942975127093,0.1344399198934382,97.17467573365053,76.02082483527859,21.153850898371942,21.153850898371942
P4_ptp_mean,time_domain,2.2708412726258604,0.13447841365036653,903.9511009651478,1031.5789474288554,-127.62784646370756,127.62784646370756
T7_gamma_abs_mean,frequency_band,2.2637334153341535,0.13508400767901174,212.20249624517695,166.1259246367889,46.076571608388036,46.076571608388036
Fz_std_mean,time_domain,2.256201269569756,0.13572912221244807,163.91027904364117,181.4158907594253,-17.50561171578414,17.50561171578414
Fz_rms_mean,time_domain,2.256201269569756,0.13572912221244807,163.91027904364117,181.4158907594253,-17.50561171578414,17.50561171578414
C3_gamma_rel_std,frequency_band,2.246426424804982,0.13657152752847523,0.004085294937960484,0.003478048053580735,0.0006072468843797492,0.0006072468843797492
C3_ptp_std,time_domain,2.2422815942218057,0.13693051991331914,417.7845523827801,533.0389576386211,-115.25440525584105,115.25440525584105
O2_hjorth_activity_mean,hjorth,2.227967157286263,0.138178573863454,29207.79266853205,42003.53548122363,-12795.742812691584,12795.742812691584
Fp1_Fp2_theta_rel_mean_diff,asymmetry,2.2241624768500197,0.13851246460024721,0.013426312788725492,0.003066517617378782,0.01035979517134671,0.01035979517134671
T8_mean_std,time_domain,2.2178870462914078,0.13906518511649307,2.7243010505101744e-15,3.1786786931761895e-15,-4.543776426660151e-16,4.543776426660151e-16
Fz_delta_abs_std,frequency_band,2.2158396695118765,0.13924605290211445,30566.594737490017,45274.96012233154,-14708.365384841523,14708.365384841523
F4_theta_abs_std,frequency_band,2.2155028517853443,0.13927583336237923,3038.8071804160445,5279.556566427895,-2240.74938601185,2240.74938601185
Fp1_hjorth_activity_mean,hjorth,2.2154432576131455,0.13928110326135937,50740.14037239495,66083.6112393507,-15343.470866955759,15343.470866955759
F7_psd_12hz_mean,psd_bin,2.2131218657370755,0.13948655965345746,190.64192634457638,237.78569437594246,-47.14376803136608,47.14376803136608
central_std_mean,region,2.2036118374586753,0.14033185139030901,153.04315493219576,167.8273048994408,-14.784149967245042,14.784149967245042
O2_ptp_mean,time_domain,2.1867784156619825,0.14184238472925884,958.4887552013671,1089.31144395317,-130.82268875180296,130.82268875180296
O2_psd_2hz_mean,psd_bin,2.1856130719277074,0.1419476380416066,5718.759551136799,8558.060685651853,-2839.3011345150544,2839.3011345150544
P3_theta_abs_std,frequency_band,2.18405416744439,0.14208857648487233,3638.7512084515824,6585.971751087002,-2947.22054263542,2947.22054263542
P7_beta_abs_mean,frequency_band,2.17448100883003,0.14295757094324954,1684.5902882865587,2140.3630514901247,-455.772763203566,455.772763203566
P8_hjorth_mobility_std,hjorth,2.171196140925617,0.1432571440174651,0.09660994416537029,0.08689245883143623,0.009717485333934059,0.009717485333934059
P3_hjorth_mobility_std,hjorth,2.164668263398593,0.14385459630615036,0.05574635231373598,0.06184175690387108,-0.006095404590135099,0.006095404590135099
F8_beta_alpha_ratio_std,band_ratio,2.161491893720602,0.14414633359168041,0.6260883262168405,0.5478996331931708,0.07818869302366971,0.07818869302366971
T8_psd_22hz_mean,psd_bin,2.1381799395629635,0.14630819524025268,121.07853489593734,92.72328789917174,28.3552469967656,28.3552469967656
O1_O2_std_mean_diff,asymmetry,2.137644759424132,0.14635825806212577,-0.6406859218755508,18.383807305075436,-19.024493226950987,19.024493226950987
Fz_ptp_mean,time_domain,2.1375512016408544,0.14636701182572026,1037.2194701256549,1160.4279864160346,-123.20851629037975,123.20851629037975
Pz_gamma_rel_std,frequency_band,2.1301938289869975,0.14705728094930753,0.005148754741908412,0.003875332161609657,0.0012734225802987545,0.0012734225802987545
F8_psd_6hz_std,psd_bin,2.1264898786345454,0.1474061911556576,906.7007464911591,1639.3652351764583,-732.6644886852993,732.6644886852993
Pz_beta_alpha_ratio_mean,band_ratio,2.1223657673524468,0.1477957926832355,0.8121783647838502,0.7210975541973472,0.09108081058650297,0.09108081058650297
O1_psd_8hz_mean,psd_bin,2.0921448692114644,0.15068690698511503,687.0333372887793,897.6166182515167,-210.58328096273738,210.58328096273738
Fz_kurtosis_mean,time_domain,2.0887875515006376,0.15101206113404822,1.00477898196294,1.297718710426385,-0.29293972846344496,0.29293972846344496
T8_beta_alpha_ratio_mean,band_ratio,2.0845084038571065,0.1514276585711235,1.7973816518112626,1.4844448548015623,0.31293679700970034,0.31293679700970034
P8_skew_mean,time_domain,2.07959579631116,0.151906394005107,0.013698476704816817,-0.03591377558311057,0.049612252287927386,0.049612252287927386
F3_theta_rel_std,frequency_band,2.0771785301842,0.1521425935474265,0.07490626633627756,0.07031985486924777,0.004586411467029788,0.004586411467029788
F8_kurtosis_std,time_domain,2.0715992509347063,0.15268937228735335,3.4303759668439895,2.6025703292385223,0.8278056376054672,0.8278056376054672
T7_delta_rel_std,frequency_band,2.071136264327333,0.1527348468236189,0.14331821924247545,0.1341750320993773,0.009143187143098142,0.009143187143098142
P3_P4_theta_rel_mean_diff,asymmetry,2.0662296712123656,0.15321772731624284,0.009225153157462588,-0.0024047334873114417,0.01162988664477403,0.01162988664477403
P3_psd_6hz_mean,psd_bin,2.060645267634048,0.15376944490281325,1039.501705155438,1313.4523973158623,-273.9506921604243,273.9506921604243
P4_gamma_rel_mean,frequency_band,2.044416651527099,0.15538574779647776,0.011121237376882684,0.009308240460144323,0.0018129969167383613,0.0018129969167383613
P7_P8_theta_beta_ratio_mean_diff,asymmetry,2.0374216175274307,0.15608843190299704,-0.28803415568781704,0.38850681492716266,-0.6765409706149796,0.6765409706149796
F4_std_std,time_domain,2.032976763488977,0.15653683469305718,50.824391495815995,64.80580112283302,-13.981409627017023,13.981409627017023
F4_rms_std,time_domain,2.032976763488977,0.15653683469305718,50.824391495815995,64.80580112283302,-13.981409627017023,13.981409627017023
C4_gamma_rel_std,frequency_band,2.0217161875555494,0.1576794574147505,0.004698652307129454,0.0038044826932480493,0.0008941696138814047,0.0008941696138814047
T7_hjorth_mobility_std,hjorth,2.0189131423916034,0.1579653740288035,0.07870478718004309,0.07162531029416622,0.007079476885876873,0.007079476885876873
F4_beta_alpha_ratio_std,band_ratio,2.016587688185311,0.1582030279448025,0.46797762112894575,0.40950493004498323,0.058472691083962525,0.058472691083962525
Cz_beta_abs_std,frequency_band,2.0123855076916404,0.15863352119480165,716.9968350497627,4427.91515991428,-3710.9183248645168,3710.9183248645168
F4_alpha_rel_mean,frequency_band,1.999821496672057,0.15992870790220984,0.10002428763787889,0.09015556787256807,0.009868719765310827,0.009868719765310827
T7_theta_abs_std,frequency_band,1.9900801838347872,0.1609412966606556,3496.9474905282414,5710.704132524089,-2213.7566419958475,2213.7566419958475
O2_psd_4hz_mean,psd_bin,1.9843935503591303,0.16153582519039184,2026.0644973600586,2674.739532486365,-648.6750351263065,648.6750351263065
T7_psd_24hz_mean,psd_bin,1.9788859235801384,0.1621140542580933,65.05116106131817,52.581640951916874,12.469520109401294,12.469520109401294
Fp1_psd_2hz_mean,psd_bin,1.9517333104890184,0.1649998815118045,12517.049079147233,16779.727558661198,-4262.678479513965,4262.678479513965
Fp1_alpha_rel_mean,frequency_band,1.9363424993578355,0.16666199124116787,0.07560027374427548,0.06854095236475186,0.007059321379523628,0.007059321379523628
P8_std_mean,time_domain,1.922485568833883,0.1681750481157849,125.57151747497572,144.22128257850196,-18.649765103526235,18.649765103526235
P8_rms_mean,time_domain,1.922485568833883,0.1681750481157849,125.57151747497572,144.22128257850196,-18.649765103526235,18.649765103526235
Cz_psd_20hz_std,psd_bin,1.9198132678657385,0.1684686671884582,72.59711450038256,345.68078046837593,-273.0836659679934,273.0836659679934
C3_psd_24hz_mean,psd_bin,1.9184255018631926,0.16862138233316135,64.31398442864935,55.652396216496804,8.661588212152544,8.661588212152544
F8_hjorth_activity_mean,hjorth,1.9083370977748235,0.16973638633433782,35745.61067288671,48014.66361523742,-12269.05294235071,12269.05294235071
P7_psd_6hz_std,psd_bin,1.9048091876282545,0.1701283191166735,876.4248857361243,1740.819705844657,-864.3948201085326,864.3948201085326
T8_zero_crossing_rate_std,time_domain,1.9031243028441809,0.17031587165632028,0.028640401221772013,0.02643058778236599,0.0022098134394060234,0.0022098134394060234
C4_theta_abs_std,frequency_band,1.9026521169324087,0.17036847595378782,3103.2686722000108,5453.907239941716,-2350.6385677417056,2350.6385677417056
F3_theta_abs_std,frequency_band,1.898017139169738,0.17088584220557929,3886.94179581407,6411.351558640287,-2524.4097628262175,2524.4097628262175
T8_theta_rel_mean,frequency_band,1.8961730752375991,0.17109218765338613,0.14970405033794937,0.13830889936442928,0.01139515097352009,0.01139515097352009
T8_psd_6hz_std,psd_bin,1.8938947797266388,0.17134752204550976,739.8946982875051,1428.6051103625584,-688.7104120750533,688.7104120750533
Cz_psd_28hz_std,psd_bin,1.8928817979056163,0.17146119161441314,35.60811748306381,175.07738874296987,-139.46927125990607,139.46927125990607
frontal_std_mean,region,1.875716004170456,0.17340080187699108,170.444222570578,184.68839298201388,-14.244170411435874,14.244170411435874
Pz_line_length_std,time_domain,1.8756288751144867,0.1734107116954903,2183.545320360392,2751.4873318806203,-567.9420115202283,567.9420115202283
P3_psd_20hz_std,psd_bin,1.8743175644218695,0.1735599361551858,91.00689990979726,313.84257029795964,-222.83567038816238,222.83567038816238
C3_psd_4hz_mean,psd_bin,1.8605776666668175,0.1751325282765208,2293.2547074974514,3098.6636588515253,-805.4089513540739,805.4089513540739
P4_psd_4hz_std,psd_bin,1.8515189891834267,0.1761784115918256,2054.286242633291,3091.9589422721406,-1037.6726996388497,1037.6726996388497
T7_psd_8hz_mean,psd_bin,1.8449329384372912,0.17694338569230225,482.8734632592327,637.3193349666055,-154.44587170737282,154.44587170737282
F8_theta_rel_mean,frequency_band,1.8396211339184174,0.1775631782590686,0.1555249660547909,0.14656866026438306,0.008956305790407848,0.008956305790407848
P3_psd_26hz_std,psd_bin,1.8326703900454255,0.17837803614250175,44.3201120278797,145.46813170214452,-101.14801967426482,101.14801967426482
F8_delta_abs_mean,frequency_band,1.8296440372195464,0.1787341887722002,25269.802044923777,34859.31223526623,-9589.510190342455,9589.510190342455
P3_psd_18hz_std,psd_bin,1.8285836877310433,0.178859171104478,111.93817093959109,313.588326298035,-201.6501553584439,201.6501553584439
O2_delta_abs_std,frequency_band,1.8236327789340874,0.17944408258123754,22923.855134493326,37088.57599668073,-14164.720862187405,14164.720862187405
Fp2_psd_16hz_mean,psd_bin,1.814118821038791,0.18057436998133242,270.6352253687995,334.34203634738407,-63.70681097858454,63.70681097858454
F7_theta_abs_std,frequency_band,1.812123779293276,0.18081244164139382,4346.58057268303,6627.29880616246,-2280.7182334794297,2280.7182334794297
T8_psd_6hz_mean,psd_bin,1.8101929971620971,0.18104319475509562,647.0845605331975,851.2606417953438,-204.17608126214623,204.17608126214623
F3_line_length_std,time_domain,1.8092285268193056,0.18115859029122094,2333.505037859255,2920.0681071986937,-586.5630693394387,586.5630693394387
P3_alpha_abs_std,frequency_band,1.7968603840249495,0.18264605263350223,1461.4390330881813,2986.2504113483096,-1524.8113782601283,1524.8113782601283
Fp2_theta_alpha_ratio_std,band_ratio,1.796660788665861,0.18267017408477804,2.1598455268800967,1.896422458859527,0.2634230680205696,0.2634230680205696
Cz_psd_8hz_std,psd_bin,1.782944315564705,0.18433681326128915,741.7461842932482,1500.2629087178352,-758.516724424587,758.516724424587
P4_psd_14hz_mean,psd_bin,1.7755178558775346,0.18524661374801968,180.70260180730838,221.69230242918263,-40.98970062187425,40.98970062187425
P3_line_length_std,time_domain,1.7744447139464556,0.18537851743539482,2425.33416759701,3639.9258457266155,-1214.5916781296055,1214.5916781296055
O2_delta_rel_std,frequency_band,1.75074601309705,0.18831972171047187,0.12374266747613166,0.13108835589622927,-0.0073456884200976125,0.0073456884200976125
C3_theta_abs_mean,frequency_band,1.7435632761826227,0.1892219699790394,4691.017770190218,5711.861748088261,-1020.8439778980437,1020.8439778980437
T7_beta_alpha_ratio_std,band_ratio,1.7212092635796203,0.1920626907991274,0.5812932707241947,0.48324291044224554,0.09805036028194913,0.09805036028194913
Cz_theta_rel_mean,frequency_band,1.718882810543553,0.19236121267749468,0.2169059523819771,0.20287436351382226,0.014031588868154837,0.014031588868154837
C4_alpha_rel_mean,frequency_band,1.7066683263795874,0.19393754680880754,0.14135641010587974,0.1232823756624402,0.018074034443439538,0.018074034443439538
Fz_psd_30hz_mean,psd_bin,1.7046726617961463,0.19419654399629022,36.921632271251546,26.374470105320633,10.547162165930914,10.547162165930914
T7_T8_std_mean_diff,asymmetry,1.70371447349288,0.19432104282444068,-7.773879681505445,11.738651137613015,-19.51253081911846,19.51253081911846
occipital_theta_rel_mean,region,1.688346356505223,0.19633079936581685,0.1765126035982415,0.1669481707038014,0.00956443289444009,0.00956443289444009
T8_delta_rel_std,frequency_band,1.6880562901405554,0.19636896845020183,0.15108925463599857,0.14292965615717698,0.008159598478821584,0.008159598478821584
Cz_hjorth_mobility_std,hjorth,1.6875745983183237,0.19643237244185816,0.05070609863092002,0.0566025944473229,-0.0058964958164028775,0.0058964958164028775
P7_psd_26hz_std,psd_bin,1.6827498953518596,0.19706877617874546,61.40016346745116,94.50431132706444,-33.104147859613285,33.104147859613285
